generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
130000,Odontomachus_spissus,Odontomachus_biumbonatus,113.035,0.436429,-0.0132889,0.0904208,0
130000,Hypoponera_mg007,Hypoponera_mg117,111.764,0.219763,0.0147016,0.0886206,0
130000,Hypoponera_vc02,Hypoponera_opaciceps,119.877,0.262585,0.00141903,0.157519,0
130000,Hypoponera_exigua,Hypoponera_dulcis,49.989,0.066368,0.0170434,0.000390295,0
130000,Harpegnathos_saltator,Harpegnathos_pallipes,58.7845,0.151181,0.00500036,0.151804,0
130000,Diacamma_violaceum,Diacamma_geometricum,103,0.297098,-0.00436537,0.124174,0
130000,Platythyrea_arnoldi,Platythyrea_quadridenta,24.4942,0.138107,0.0188911,0.216944,0
130000,Platythyrea_arnoldi,Platythyrea_quadridenta,52.9565,0.0501016,0.0140965,0.0510726,0
135000,Neoponera_bucki,Platythyrea_arnoldi,0,0.166711,-0.00177386,0.104752,0
135000,Anochetus_siphneus,Odontomachus_angulatus,64.2949,0.189602,-0.00172978,0.0422833,0
135000,Leptogenys_ergatogyna,Leptogenys_acutangula,89.9441,0.274704,-0.023215,0.00591791,0
135000,Myopias_mj_utai_1,Myopias_my01,111.253,0.301398,-0.00827362,0.0587417,0
135000,Hypoponera_exigua,Hypoponera_dulcis,59.0832,0.0931468,0.00349193,0.00880754,0
135000,Diacamma_violaceum,Diacamma_rugosum,111.306,0.273549,0.00510831,0.00710346,0
140000,Neoponera_bucki,Platythyrea_arnoldi,0,0.137099,-0.00047369,0.061799,0
140000,Mesoponera_subiridescens,Paltothyreus_tarsatus,63.726,0.125466,-0.0342759,0.0123476,0
140000,Leptogenys_ergatogyna,Leptogenys_pe03,92.067,0.161258,0.00127299,0.0303821,0
140000,Myopias_mj_utai_1,Myopias_my11,101.439,0.274935,-0.00349182,0.0325474,0
140000,Hypoponera_exigua,Hypoponera_casc_mz10,107.147,0.24426,-0.0323139,0.0236646,0
140000,Diacamma_violaceum,Diacamma_rugosum,111.659,0.363703,-7.10666e-005,0.172378,0
140000,Platythyrea_arnoldi,Platythyrea_quadridenta,41.2835,0.224795,-0.0124234,0.074795,0
145000,Neoponera_bucki,Platythyrea_arnoldi,0,0.13697,-0.000596435,0.0901788,0
145000,Anochetus_siphneus,Odontomachus_angulatus,67.8862,0.151058,0.000687238,0.0305582,0
